,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
3821,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
3822,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
3823,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
3824,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
3825,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
3826,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
3827,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
3828,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
3829,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
3830,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
3831,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
3832,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
3833,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
3834,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
3835,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
3836,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
3837,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
3838,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
3839,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
3840,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
3841,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
3842,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
3843,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
3844,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
3845,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
3846,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
3847,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
3848,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
3849,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
3850,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
3851,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
3852,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
3853,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
3854,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
3855,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
3856,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
3857,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
3858,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
3859,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
3860,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
3861,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
3862,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
3863,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
3864,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
3865,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
3866,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
3867,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
3868,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
3869,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
3870,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
3871,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
3872,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
3873,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
3874,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
3875,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
3876,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
3877,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
3878,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
3879,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
3880,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
3881,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
3882,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
3883,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
3884,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
3885,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
3886,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
3887,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
3888,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
3889,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
3890,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
3891,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
3892,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
3893,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
3894,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
3895,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
3896,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
3897,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
3898,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
3899,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
3900,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
3901,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
3902,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
3903,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
3904,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
3905,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
3906,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
3907,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
3908,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
3909,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
3910,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
3911,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
3912,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
3913,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
3914,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
3915,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
3916,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
3917,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
3918,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
3919,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
3920,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
3921,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
3922,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
3923,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
3924,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
3925,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
3926,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
3927,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
3928,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
3929,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
3930,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
3931,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
3932,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
3933,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
3934,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
3935,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
3936,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
3937,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
3938,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
3939,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
3940,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
3941,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
3942,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
3943,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
3944,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
3945,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
3946,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
3947,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
3948,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
3949,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
3950,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
3951,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
3952,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
3953,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
3954,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
3955,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
3956,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
3957,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
3958,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
3959,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
3960,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
3961,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
3962,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
3963,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
3964,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
3965,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
3966,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
3967,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
3968,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
3969,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
3970,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
3971,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
3972,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
3973,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
3974,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
3975,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
3976,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
3977,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
3978,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
3979,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
3980,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
3981,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
3982,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
3983,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
3984,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
3985,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
3986,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
3987,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
3988,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
3989,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
3990,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
3991,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
3992,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
3993,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
3994,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
3995,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
3996,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
3997,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
3998,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
3999,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
4000,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
4001,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
4002,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
4003,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
4004,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
4005,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
4006,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
4007,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
4008,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
4009,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
4010,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
4011,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
4012,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
4013,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
4014,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
4015,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
4016,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
4017,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
4018,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
4019,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
4020,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
4021,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
4022,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
4023,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
4024,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
4025,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
4026,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
4027,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
4028,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
4029,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
4030,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
4031,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
4032,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
4033,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
4034,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
4035,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
4036,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
4037,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
4038,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
4039,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
4040,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
4041,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
4042,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
4043,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
4044,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
4045,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
4046,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
4047,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
4048,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
4049,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
4050,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
4051,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
4052,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
4053,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
4054,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
4055,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
4056,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
4057,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
4058,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
4059,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
4060,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
4061,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
4062,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
4063,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
4064,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
4065,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
4066,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
4067,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
4068,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
4069,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
4070,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
4071,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
4072,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
4073,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
4074,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
4075,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
4076,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
4077,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
4078,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
4079,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
4080,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
4081,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
